Institute,Program,Degree,Quota,Category,Gender,Opening_Rank,Closing_Rank
"National Institute of Technology Calicut Mechanical Engineering (4 Years,",Bachelor of,Technology) Home State OPEN Female-only,(including Supernumerary),39555,39555,39555,39555
National Institute of Technology Calicut Mechanical Engineering for DASA-Non,CIWG (4,"Years, Bachelor of Technology) DASA-Non",CIWG OPEN,Gender-Neutral,474071,474071,521078
"National Institute of Technology Calicut Production Engineering (4 Years,",Bachelor of,Technology) Home State OPEN Female-only,(including Supernumerary),50112,50112,50112,50112
"National Institute of Technology Calicut Production Engineering (4 Years,",Bachelor of,Technology) Home State OBC-NCL Female-only,(including Supernumerary),53215,53215,53215,53215
"National Institute of Technology Delhi Aerospace Engineering (4 Years,",Bachelor of,Technology) All India EWS Female-only,(including Supernumerary),43555,43555,43555,43555
"National Institute of Technology Delhi Aerospace Engineering (4 Years,",Bachelor of,Technology) Home State OPEN Female-only,(including Supernumerary),96024,96024,96024,96024
"National Institute of Technology Delhi Aerospace Engineering (4 Years,",Bachelor of,Technology) Other State EWS Female-only,(including Supernumerary),47673,47673,47673,47673
National Institute of Technology Delhi Artificial Intelligence and Data,Science (4,"Years, Bachelor of Technology) Home",State OPEN,Gender-Neutral,20460,20460,22028
National Institute of Technology Delhi Artificial Intelligence and Data,Science (4,"Years, Bachelor of Technology) Home",State OPEN,Female-only,(including,27853,27853
National Institute of Technology Delhi Artificial Intelligence and Data,Science (4,"Years, Bachelor of Technology) Home",State OBC-NCL,Gender-Neutral,31578,31578,31578
National Institute of Technology Delhi Artificial Intelligence and Data,Science (4,"Years, Bachelor of Technology) Home",State OBC-NCL,Female-only,(including,63515,63515
National Institute of Technology Delhi Artificial Intelligence and Data,Science for,"DASA-Non CIWG (4 Years, Bachelor",of Technology),DASA-Non,CIWG,1025758,1025758
"National Institute of Technology Delhi Civil Engineering (4 Years,",Bachelor of,Technology) Other State EWS Female-only,(including Supernumerary),79864,79864,79864,79864
National Institute of Technology Delhi Computer Science and Engineering,"(4 Years,",Bachelor of Technology) Home State,OPEN Gender-Neutral,18634,18634,18634,18634
National Institute of Technology Delhi Computer Science and Engineering,"(4 Years,",Bachelor of Technology) Home State,OPEN Female-only,(including,Supernumerary),31798,31798
National Institute of Technology Delhi Computer Science and Engineering,"(4 Years,",Bachelor of Technology) Home State,OBC-NCL Gender-Neutral,29223,29223,29223,29223
National Institute of Technology Delhi Computer Science and Engineering,"(4 Years,",Bachelor of Technology) Other State,OPEN Gender-Neutral,8899,8899,8899,8899
National Institute of Technology Delhi Computer Science and Engineering,"(4 Years,",Bachelor of Technology) Other State,EWS Gender-Neutral,12191,12191,12191,12191
"National Institute of Technology Delhi Electrical Engineering (4 Years,",Bachelor of,Technology) Home State OBC-NCL Female-only,(including Supernumerary),114564,114564,114564,114564
National Institute of Technology Delhi Electronics and Communication Engineering,"(4 Years,",Bachelor of Technology) Home State,OPEN Gender-Neutral,28394,28418,28394,28418
National Institute of Technology Delhi Electronics and Communication Engineering,"(4 Years,",Bachelor of Technology) Home State,OPEN Female-only,(including,Supernumerary),47192,47192
National Institute of Technology Delhi Electronics and Communication Engineering,"(4 Years,",Bachelor of Technology) Home State,OBC-NCL Female-only,(including,Supernumerary),80326,80326
National Institute of Technology Delhi Electronics and Communication Engineering,"(4 Years,",Bachelor of Technology) Other State,OPEN Gender-Neutral,11918,11918,11918,11918
National Institute of Technology Delhi Electronics and Communication Engineering,"(4 Years,",Bachelor of Technology) Other State,OBC-NCL Gender-Neutral,17952,17952,17952,17952
National Institute of Technology Delhi VLSI Design and Technology,"(4 Years,",Bachelor of Technology) Home State,OPEN Gender-Neutral,29721,33414,29721,33414
National Institute of Technology Delhi VLSI Design and Technology,"(4 Years,",Bachelor of Technology) Home State,ST Gender-Neutral,1324679,1324679,1324679,1324679
National Institute of Technology Delhi VLSI Design and Technology,"(4 Years,",Bachelor of Technology) Other State,OPEN Gender-Neutral,12862,12862,12862,12862
National Institute of Technology Durgapur B.Tech in Mathematics and,Computing (4,"Years, Bachelor of Technology) Other",State OPEN,Gender-Neutral,14519,14519,14996
"National Institute of Technology Durgapur Bio Technology (4 Years,",Bachelor of,Technology) Home State OBC-NCL Female-only,(including Supernumerary),151905,151905,151905,151905
"National Institute of Technology Durgapur Bio Technology (4 Years,",Bachelor of,Technology) Other State OPEN Female-only,(including Supernumerary),56525,56525,56525,56525
"National Institute of Technology Durgapur Bio Technology (4 Years,",Bachelor of,Technology) Other State EWS Female-only,(including Supernumerary),134124,134124,134124,134124
"National Institute of Technology Durgapur Bio Technology (4 Years,",Bachelor of,Technology) Other State OBC-NCL Female-only,(including Supernumerary),97774,97774,97774,97774
"National Institute of Technology Durgapur Bio Technology (4 Years,",Bachelor of,Technology) Other State SC Female-only,(including Supernumerary),214642,214642,214642,214642
"National Institute of Technology Durgapur Biotechnology (5 Years, Bachelor",and Master,of Technology (Dual Degree)) Other,State OPEN,Gender-Neutral,65181,65181,65181
"National Institute of Technology Durgapur Chemical Engineering (4 Years,",Bachelor of,Technology) Other State OBC-NCL Female-only,(including Supernumerary),93357,93357,93357,93357
"National Institute of Technology Durgapur Chemical Engineering (5 Years,",Bachelor and,Master of Technology (Dual Degree)),Other State,OPEN,Gender-Neutral,46182,46182
"National Institute of Technology Durgapur Chemical Engineering (5 Years,",Bachelor and,Master of Technology (Dual Degree)),Other State,OBC-NCL,Gender-Neutral,56364,56364
"National Institute of Technology Durgapur Chemistry (5 Years, Integrated",Master of,Science) Other State OBC-NCL Female-only,(including Supernumerary),140791,140791,140791,140791
"National Institute of Technology Durgapur Civil Engineering (4 Years,",Bachelor of,Technology) Home State OBC-NCL Female-only,(including Supernumerary),109754,131076,109754,131076
National Institute of Technology Durgapur Computer Science and Engineering,"(4 Years,",Bachelor of Technology) Home State,OPEN Gender-Neutral,11980,11980,11980,11980
National Institute of Technology Durgapur Computer Science and Engineering,"(4 Years,",Bachelor of Technology) Other State,OPEN Gender-Neutral,12268,12268,12268,12268
National Institute of Technology Durgapur Computer Science and Engineering,"(4 Years,",Bachelor of Technology) Other State,OBC-NCL Gender-Neutral,16608,16608,16608,16608
"National Institute of Technology Durgapur Electrical Engineering (4 Years,",Bachelor of,Technology) Home State OPEN Female-only,(including Supernumerary),35299,35299,35299,35299
"National Institute of Technology Durgapur Electrical Engineering (4 Years,",Bachelor of,Technology) Other State OPEN Female-only,(including Supernumerary),40292,40292,40292,40292
"National Institute of Technology Durgapur Electrical Engineering (4 Years,",Bachelor of,Technology) Other State EWS Female-only,(including Supernumerary),44667,44667,44667,44667
National Institute of Technology Durgapur Electronics and Communication Engineering,"(4 Years,",Bachelor of Technology) Home State,OPEN Gender-Neutral,18255,18255,18255,18255
National Institute of Technology Durgapur Electronics and Communication Engineering,"(4 Years,",Bachelor of Technology) Other State,OPEN Gender-Neutral,17815,18024,17815,18024
National Institute of Technology Durgapur Electronics and Communication Engineering,"(4 Years,",Bachelor of Technology) Other State,EWS Gender-Neutral,20409,21069,20409,21069
"National Institute of Technology Durgapur Mechanical Engineering (4 Years,",Bachelor of,Technology) Other State OPEN Female-only,(including Supernumerary),54558,54558,54558,54558
"National Institute of Technology Durgapur Mechanical Engineering (4 Years,",Bachelor of,Technology) Other State EWS Female-only,(including Supernumerary),58964,58964,58964,58964
"National Institute of Technology Durgapur Mechanical Engineering (4 Years,",Bachelor of,Technology) Other State OBC-NCL Female-only,(including Supernumerary),71018,71018,71018,71018
National Institute of Technology Durgapur Metallurgical and Materials Engineering,"(4 Years,",Bachelor of Technology) Other State,OPEN Gender-Neutral,53138,56336,53138,56336
National Institute of Technology Durgapur Metallurgical and Materials Engineering,"(4 Years,",Bachelor of Technology) Other State,EWS Gender-Neutral,56699,56726,56699,56726
National Institute of Technology Durgapur Metallurgical and Materials Engineering,"(4 Years,",Bachelor of Technology) Other State,OBC-NCL Gender-Neutral,61144,63029,61144,63029
"National Institute of Technology Goa Civil Engineering (4 Years,",Bachelor of,Technology) All India OBC-NCL Female-only,(including Supernumerary),110628,110628,110628,110628
"National Institute of Technology Goa Civil Engineering (4 Years,",Bachelor of,Technology) Other State OBC-NCL Female-only,(including Supernumerary),125854,125854,125854,125854
National Institute of Technology Goa Computer Science and Engineering,"(4 Years,",Bachelor of Technology) Home State,for Goa,OPEN,Gender-Neutral,37376,37376
National Institute of Technology Goa Computer Science and Engineering,"(4 Years,",Bachelor of Technology) Home State,for Goa,OBC-NCL,Gender-Neutral,239664,239664
National Institute of Technology Goa Computer Science and Engineering,"(4 Years,",Bachelor of Technology) Other State,OBC-NCL Gender-Neutral,23984,23984,23984,23984
National Institute of Technology Goa Electrical and Electronics Engineering,"(4 Years,",Bachelor of Technology) All India,OBC-NCL Gender-Neutral,36078,36078,36078,36078
National Institute of Technology Goa Electrical and Electronics Engineering,"(4 Years,",Bachelor of Technology) Other State,OPEN Gender-Neutral,31952,32250,31952,32250
National Institute of Technology Goa Electrical and Electronics Engineering,"(4 Years,",Bachelor of Technology) Other State,OPEN Female-only,(including,Supernumerary),43607,43607
National Institute of Technology Goa Electrical and Electronics Engineering,"(4 Years,",Bachelor of Technology) Other State,OBC-NCL Gender-Neutral,37912,39685,37912,39685
National Institute of Technology Goa Electrical and Electronics Engineering,"(4 Years,",Bachelor of Technology) Other State,OBC-NCL Female-only,(including,Supernumerary),72070,74262
National Institute of Technology Goa Electronics and Communication Engineering,"(4 Years,",Bachelor of Technology) All India,EWS Gender-Neutral,27246,27246,27246,27246
National Institute of Technology Goa Electronics and Communication Engineering,"(4 Years,",Bachelor of Technology) Home State,for Goa,OBC-NCL,Gender-Neutral,298415,298415
National Institute of Technology Goa Electronics and Communication Engineering,"(4 Years,",Bachelor of Technology) Other State,OPEN Gender-Neutral,23715,24056,23715,24056
National Institute of Technology Goa Electronics and Communication Engineering,"(4 Years,",Bachelor of Technology) Other State,EWS Gender-Neutral,28028,28586,28028,28586
